mes_desembaraco,ano_desembaraco,recinto_aduaneiro,num_dde,canal,vmle_dolar_expo,peso_liquido_expo_ton,peso_liquido_expo_kg
08,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0010659810,Verde,1320,33,33000
08,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0010832279,Verde,15360,60,60000
08,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0010831833,Verde,2074,30.5,30500
08,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0010799433,Verde,8814.4,32,32000
08,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0010798127,Verde,9073.92,32,32000
08,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0010796159,Verde,9073.92,32,32000
08,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0010781607,Verde,31602.3,43.008,43008
08,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0010664422,Verde,105292.16,27.435,27435
08,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0010934861,Verde,49056,182,182000
08,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0010918629,Verde,2108,31,31000
08,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0010906850,Verde,1290.44,30,30000
08,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0010805123,Verde,1280,32,32000
08,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0010801918,Verde,1280,32,32000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0012163420,Verde,4936.38,58,58000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0012151678,Verde,34070.96,89,89000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0011848594,Vermelho,29075.2,95,95000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0012195365,Verde,29139.94,89,89000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0012191246,Verde,344025,20.0475,20047.5
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0012188326,Verde,51132,6.421,6421
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0012187869,Verde,9216,32,32000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0012166357,Verde,92561.2,13.0032,13003.2
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0012157331,Verde,9216,32,32000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0012110882,Vermelho,35712,124,124000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0012036160,Vermelho,7917,29,29000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0012498970,Verde,20027.8,50,50000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0012459427,Verde,18432,64,64000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0012248329,Vermelho,10021.12,32,32000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0012536553,Verde,9216,32,32000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0012536413,Verde,7749,27,27000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0012675545,Verde,14446,31,31000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0012663660,Verde,9216,32,32000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0012653681,Verde,5276.82,62,62000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0012765951,Verde,10530,26,26000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0012846471,Verde,9796,31,31000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0012958172,Verde,2723.52,32,32000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0012920086,Vermelho,14694.4,32,32000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0013007236,Verde,25830,90,90000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0013159982,Verde,7997.6,20,20000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0013096611,Verde,5106.6,60,60000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0013270298,Verde,122250,120,120000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0013265111,Verde,129000,120,120000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0012947987,Verde,122250,120,120000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0013474497,Verde,8216,26,26000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0013432182,Verde,13152,32,32000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0013429998,Verde,18012,57,57000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0013339735,Verde,126750,120,120000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0013514871,Verde,122250,120,120000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0013633501,Verde,7900,25,25000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0013604722,Verde,10310.4,4.0032,4003.2
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0013533310,Verde,122250,120,120000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0013346081,Vermelho,130750,120,120000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0013736840,Verde,26304,64,64000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0013692141,Verde,8463,31,31000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0013800637,Verde,7659.9,90,90000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0013783597,Verde,8190,30,30000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0013727522,Verde,66105,60,60000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0012951259,Vermelho,122250,120,120000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0013889620,Verde,123396,112,112000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0013851754,Verde,132210,120,120000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0013800025,Verde,132210,120,120000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0014029624,Verde,5056,16,16000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0014028423,Verde,1280,32,32000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0013990258,Verde,1320,33,33000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0013947875,Verde,126222.24,120,120000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0013938647,Verde,93614.8,89,89000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0013923429,Verde,95718.52,91,91000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0014092229,Verde,1200,30,30000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0014086725,Verde,1080,27,27000
08,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0013995888,Verde,1280,32,32000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0015841675,Verde,11040,32,32000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0015826277,Verde,59360,224,224000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0015818681,Verde,22134,81,81000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0015784094,Verde,31920,114,114000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0015734984,Verde,18720,26,26000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0015602646,Vermelho,16240,58,58000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0015894086,Verde,17225,65,65000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016008314,Verde,8160,32,32000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016003517,Verde,8488.64,32,32000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0015986428,Verde,8488.64,32,32000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0015977372,Verde,97520,368,368000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0015877998,Vermelho,2108,31,31000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016034960,Verde,25970,98,98000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016030794,Verde,8488.64,32,32000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016006435,Verde,14600,56,56000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0015843244,Verde,36148.8,25.98,25980
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016150277,Verde,15315,59,59000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016130284,Verde,2142,31.5,31500
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016234322,Verde,16960,64,64000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016202064,Verde,4080,16,16000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016308970,Verde,23215,89,89000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016267425,Verde,4284,63,63000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016263063,Verde,31635,123,123000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016118969,Vermelho,8480,32,32000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016384901,Verde,8730,30,30000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016383239,Verde,8160,32,32000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016344969,Verde,64880,252,252000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016433473,Verde,9579,31,31000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016410937,Verde,2108,31,31000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016513337,Verde,34044.16,128,128000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016509437,Verde,8400,30,30000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016508627,Verde,11020,42,42000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016456104,Verde,27060,104,104000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016632301,Verde,17990.54,62,62000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016613889,Verde,25182.08,96,96000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016583769,Verde,25254,84,84000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016566473,Verde,7950,30,30000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016565493,Vermelho,31746.26,122,122000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016685251,Verde,8511.04,32,32000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016683682,Verde,9579,31,31000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016658092,Verde,8160,32,32000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016644164,Verde,70995.6,19.212,19212
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016642129,Verde,74062.81,283,283000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016761411,Verde,7447.16,28,28000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016730575,Verde,8160,32,32000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016881182,Verde,8730,30,30000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016846832,Verde,42555.2,160,160000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016830529,Verde,6069.59,22.75,22750
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016828800,Verde,19158,62,62000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016810595,Verde,50343.42,189,189000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016800166,Verde,4583.25,15.75,15750
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016800131,Verde,9579,31,31000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016759271,Verde,2108,31,31000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016976973,Verde,34044.16,128,128000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016952721,Verde,8820,30,30000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016941517,Verde,17022.08,64,64000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016551034,Verde,26400,60,60000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0017065958,Verde,22810.29,87,87000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0017057190,Verde,5100,20,20000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0017033614,Verde,8245.07,31,31000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0017027770,Verde,8800,32,32000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016980598,Verde,26740,17.92,17920
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0016950281,Verde,7150,26,26000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0017148543,Verde,7447.16,28,28000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0017147563,Verde,6630,26,26000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0017139153,Verde,19158,62,62000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0017102209,Verde,8525,31,31000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0017099780,Verde,8511.04,32,32000
12,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0017097132,Verde,38316,124,124000
